speciesKey,authorship,basionym,basionymKey,canonicalName,class,classKey,constituentKey,datasetKey,family,familyKey,genus,genusKey,issues,key,kingdom,kingdomKey,lastCrawled,lastInterpreted,nameKey,nameType,nomenclaturalStatus,nubKey,numDescendants,order,orderKey,origin,parent,parentKey,phylum,phylumKey,publishedIn,rank,remarks,scientificName,sourceTaxonKey,species,taxonID,taxonomicStatus,vernacularName,vietnameseName
2920124,Pit.,,,Psychotria poilanei,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Rubiaceae,8798,Psychotria,2919963,[],2920124,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:46.748+00:00,9460887,SCIENTIFIC,[],2920124,0,Gentianales,412,SOURCE,Psychotria,2919963,Tracheophyta,7707728,"H.Lecomte, Fl. Indo-Chine 3: 358 (1924)",SPECIES,,Psychotria poilanei Pit.,,Psychotria poilanei,gbif:2920124,ACCEPTED,,Lấu poa-lan
2923401,H.Lév.,,,Psychotria prainii,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Rubiaceae,8798,Psychotria,2919963,[],2923401,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:45.241+00:00,9461098,SCIENTIFIC,[],2923401,0,Gentianales,412,SOURCE,Psychotria,2919963,Tracheophyta,7707728,Repert. Spec. Nov. Regni Veg. 9: 324 (1911),SPECIES,,Psychotria prainii H.Lév.,,Psychotria prainii,gbif:2923401,ACCEPTED,,Lấu xiêm; hế mọ; lấu lông hoe;
2920037,L.,,,Psychotria asiatica,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Rubiaceae,8798,Psychotria,2919963,[],2920037,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:45.832+00:00,9456320,SCIENTIFIC,[],2920037,0,Gentianales,412,SOURCE,Psychotria,2919963,Tracheophyta,7707728,Syst. Nat. ed. 10. 2: 929 (1759),SPECIES,,Psychotria asiatica L.,,Psychotria asiatica,gbif:2920037,ACCEPTED,,"cây lấu, lấu đỏ, bồ chát, bầu giác"
2921166,Blume,,,Psychotria sarmentosa,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Rubiaceae,8798,Psychotria,2919963,[],2921166,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:45.929+00:00,9462985,SCIENTIFIC,[],2921166,2,Gentianales,412,SOURCE,Psychotria,2919963,Tracheophyta,7707728,Bijdr. Fl. Ned. Ind.: 964 (1826),SPECIES,,Psychotria sarmentosa Blume,,Psychotria sarmentosa,gbif:2921166,ACCEPTED,,Lấu leo lá mỏng
2923582,L.,,,Psychotria serpens,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Rubiaceae,8798,Psychotria,2919963,[],2923582,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:44.291+00:00,9460412,SCIENTIFIC,[],2923582,1,Gentianales,412,SOURCE,Psychotria,2919963,Tracheophyta,7707728,Mant. Pl. 2: 204 (1771),SPECIES,,Psychotria serpens L.,,Psychotria serpens,gbif:2923582,ACCEPTED,,"Lấu bò, Hến thằng, Bồ bặc"
5275012,(L.) Kuhn,Pteris aquilina L.,2650738,Pteridium aquilinum,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Dennstaedtiaceae,6623,Pteridium,5275011,[],5275012,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:50.312+00:00,9472041,SCIENTIFIC,[],5275012,13,Polypodiales,392,SOURCE,Pteridium,5275011,Tracheophyta,7707728,"C.C.von der Decken, Reisen Ost Afr. 3(3): 11 (1879)",SPECIES,,Pteridium aquilinum (L.) Kuhn,,Pteridium aquilinum,gbif:5275012,ACCEPTED,Bracken,"Rau quyết Ráng lông, Ráng đại dực, Quyết"
4043279,Ching ex C.Chr. & Ching,,,Pteridrys australis,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tectariaceae,3229460,Pteridrys,7636886,[],4043279,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:13.004+00:00,9472951,SCIENTIFIC,[],4043279,0,Polypodiales,392,SOURCE,Pteridrys,7636886,Tracheophyta,7707728,Ching ex C. Chr. & Ching. (1934). In: Bull. Fan Mem. Inst. Biol. Bot. 5: 142.,SPECIES,,Pteridrys australis Ching ex C.Chr. & Ching,,Pteridrys australis,gbif:4043279,ACCEPTED,,"Ráng mộc, nha quyết lông cứng"
5275396,L.,,,Pteris biaurita,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5275396,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:07.381+00:00,9473295,SCIENTIFIC,[],5275396,3,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,Sp. Pl.: 1076 (1753),SPECIES,,Pteris biaurita L.,,Pteris biaurita,gbif:5275396,ACCEPTED,Thinleaf Brake,Ráng sẹo gà hai tai
7310193,Christ,,,Pteris cadieri,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],7310193,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:06.998+00:00,9473663,SCIENTIFIC,[],7310193,2,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,J. Bot. (Morot) 19: 72 (1905),SPECIES,,Pteris cadieri Christ,,Pteris cadieri,gbif:7310193,ACCEPTED,,Ráng chân xỉ
5275404,L.,,,Pteris cretica,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5275404,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:06.664+00:00,9474171,SCIENTIFIC,[],5275404,2,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,Mant. Pl. 1: 130 (1767),SPECIES,,Pteris cretica L.,,Pteris cretica,gbif:5275404,ACCEPTED,Ribbon Fern,Ráng sẹo gà crêta
5614040,Baker,,,Pteris deltodon,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5614040,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:07.555+00:00,9474460,SCIENTIFIC,[],5614040,2,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,Baker. (1888). In: J. Bot. 26: 226.,SPECIES,,Pteris deltodon Baker,,Pteris deltodon,gbif:5614040,ACCEPTED,,Chân xỉ răng
3914366,Burm.,,,Pteris ensiformis,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],3914366,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:08.841+00:00,9472947,SCIENTIFIC,[],3914366,4,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,Burm. (1768). In: Fl. Ind. 230.,SPECIES,,Pteris ensiformis Burm.,,Pteris ensiformis,gbif:3914366,ACCEPTED,Slender Brake,Phượng vĩ thảo
11253557,Hieron.,,,Pteris fauriei,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],11253557,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:09.130+00:00,9473304,SCIENTIFIC,[],11253557,1,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,Hieron. (1914). In: Hedwigia 66: 345.,SPECIES,,Pteris fauriei Hieron.,,Pteris fauriei,gbif:11253557,ACCEPTED,Faurie's brake,Cỏ seo gà Faurie; Ráng seo gà fôri
5614469,Christ,,,Pteris henryi,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5614469,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:07.793+00:00,9474032,SCIENTIFIC,[],5614469,0,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,Christ. (1898). In: Bull. Herb. Boissier 6: 957.,SPECIES,,Pteris henryi Christ,,Pteris henryi,gbif:5614469,ACCEPTED,,Ráng sẹo gà henri
5614244,Baker,,,Pteris platysora,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5614244,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:09.116+00:00,9475546,SCIENTIFIC,[],5614244,0,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,Baker. (1880). In: J. Bot. 18: 211.,SPECIES,,Pteris platysora Baker,,Pteris platysora,gbif:5614244,ACCEPTED,,
5275415,Poir.,,,Pteris multifida,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5275415,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:08.721+00:00,9474763,SCIENTIFIC,[],5275415,0,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,"Poir. (1804). In: Lam. Et al., Encycl. 5: 714.",SPECIES,,Pteris multifida Poir.,,Pteris multifida,gbif:5275415,ACCEPTED,Spider brake,Cỏ seo gà
5613834,L.,,,Pteris semipinnata,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5613834,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:07.526+00:00,9476506,SCIENTIFIC,[],5613834,0,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,"L. (1753). In: Sp. Pl. 2: 1076, Nom. Cons.",SPECIES,,Pteris semipinnata L.,,Pteris semipinnata,gbif:5613834,ACCEPTED,Big unequal-lobe brake fern,"Chân xỉ lược, Cây cẳng gà"
5613847,Blume,,,Pteris amoena,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5613847,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:08.966+00:00,9472483,SCIENTIFIC,[],5613847,0,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,Blume. (1828). In: Enum. Pl. Javae 2: 210.,SPECIES,,Pteris amoena Blume,,Pteris amoena,gbif:5613847,ACCEPTED,,
5275398,L.,,,Pteris vittata,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],5275398,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:07.037+00:00,9475793,SCIENTIFIC,[],5275398,3,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,"L. (1914). In: Sp. Pl. 2: 1074 (1753) Ex Hieron., Hedwigia 64: 290.",SPECIES,,Pteris vittata L.,,Pteris vittata,gbif:5275398,ACCEPTED,Ladder brake,Chân xỉ sọc
7804678,D.Don,,,Pteris longipes,Polypodiopsida,7228684,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pteridaceae,2367,Pteris,2651676,[],7804678,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:08.343+00:00,9474907,SCIENTIFIC,[],7804678,0,Polypodiales,392,SOURCE,Pteris,2651676,Tracheophyta,7707728,"Don, D. (1825). In: Prodr. Fl. Nepal. 15.",SPECIES,,Pteris longipes D.Don,,Pteris longipes,gbif:7804678,ACCEPTED,,Ráng sẹo gà dài.
3642713,(H.Boissieu) Hand.-Mazz.,Cryptotaeniopsis nudicaulis H.Boissieu,3631720,Pternopetalum nudicaule,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Apiaceae,6720,Pternopetalum,6026268,[],3642713,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:51.353+00:00,9477468,SCIENTIFIC,[],3642713,0,Apiales,1351,SOURCE,Pternopetalum,6026268,Tracheophyta,7707728,Hand.-Mazz. (1933). In: Symb. Sin. 7(3): 718.,SPECIES,,Pternopetalum nudicaule (H.Boissieu) Hand.-Mazz.,,Pternopetalum nudicaule,gbif:3642713,ACCEPTED,,Cần cánh túi
5349242,Willd.,,,Pterocarpus indicus,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Pterocarpus,5349236,[],5349242,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:51.761+00:00,9477864,SCIENTIFIC,[],5349242,1,Fabales,1370,SOURCE,Pterocarpus,5349236,Tracheophyta,7707728,"Sp. Pl., ed. 4, 3: 904 (1802)",SPECIES,,Pterocarpus indicus Willd.,,Pterocarpus indicus,gbif:5349242,ACCEPTED,Amboyna Wood,"Giáng hương , Giao bát, Mắt chim"
5349297,Kurz,,,Pterocarpus macrocarpus,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Pterocarpus,5349236,[],5349297,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:51.873+00:00,9477954,SCIENTIFIC,[],5349297,1,Fabales,1370,SOURCE,Pterocarpus,5349236,Tracheophyta,7707728,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist.43: 187 (1874)",SPECIES,,Pterocarpus macrocarpus Kurz,,Pterocarpus macrocarpus,gbif:5349297,ACCEPTED,Burma padauk,Giáng hương quả to
3054377,C.DC.,,,Pterocarya stenoptera,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Juglandaceae,2499,Pterocarya,3054376,[],3054377,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:57.918+00:00,9478876,SCIENTIFIC,[],3054377,1,Fagales,1354,SOURCE,Pterocarya,3054376,Tracheophyta,7707728,"C. DC. (1862). In: Ann. Sci. Nat., Bot., Ser. 4, 18: 34.",SPECIES,,Pterocarya stenoptera C.DC.,,Pterocarya stenoptera,gbif:3054377,ACCEPTED,Chinese wingnut,"Cơi; Ngón; cọ sôm; lá ngón, lá cơi, Mạy slam (Thái)"
4205741,(Franch.) Dode,Pterocarya stenoptera var. tonkinensis Franch.,8242584,Pterocarya tonkinensis,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Juglandaceae,2499,Pterocarya,3054376,[],4205741,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:57.956+00:00,9478932,SCIENTIFIC,[],4205741,0,Fagales,1354,SOURCE,Pterocarya,3054376,Tracheophyta,7707728,Dode. (1929). In: Bull. Soc. Dendrol. France 70: 67.,SPECIES,,Pterocarya tonkinensis (Franch.) Dode,,Pterocarya tonkinensis,gbif:4205741,ACCEPTED,Tonkin wingnut,Cây cơi; lá cơi
5392205,(G.Forst.) Fern.-Vill.,Conyza redolens (G.Forst.) Willd.,5392207,Pterocaulon redolens,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Asteraceae,3065,Pterocaulon,3106645,[],5392205,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:16.211+00:00,16064854,SCIENTIFIC,[],5392205,0,Asterales,414,SOURCE,Pterocaulon,3106645,Tracheophyta,7707728,Fern.-Vill. (1880). In: Novis. App. 4(3): 116.,SPECIES,,Pterocaulon redolens (G.Forst.) Fern.-Vill.,,Pterocaulon redolens,gbif:5392205,ACCEPTED,Ragweed,"Dực cán, Bông bống nước"
3669210,(L.) Willd.,Pentapetes acerifolia L.,3670286,Pterospermum acerifolium,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Malvaceae,6685,Pterospermum,3233957,[],3669210,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:11.522+00:00,9495288,SCIENTIFIC,[],3669210,2,Malvales,941,SOURCE,Pterospermum,3233957,Tracheophyta,7707728,Willd. (1802). In: Sp. Pl. 3: 729.,SPECIES,,Pterospermum acerifolium (L.) Willd.,,Pterospermum acerifolium,gbif:3669210,ACCEPTED,,Lòng mang lá phong; Lòng mán lá phong
5835447,Hance,,,Pterospermum heterophyllum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Malvaceae,6685,Pterospermum,3233957,[],5835447,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:11.375+00:00,9495324,SCIENTIFIC,[],5835447,2,Malvales,941,SOURCE,Pterospermum,3233957,Tracheophyta,7707728,Hance. (1868). In: J. Bot. 6(64): 112.,SPECIES,,Pterospermum heterophyllum Hance,,Pterospermum heterophyllum,gbif:5835447,ACCEPTED,,Lòng mang dị diệp
7718791,Roxb.,,,Pterospermum lanceifolium,Magnoliopsida,220,d9a4eedb-e985-4456-ad46-3df8472e00e8,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Malvaceae,6685,Pterospermum,3233957,"[""ORTHOGRAPHIC_VARIANT""]",7718791,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:11.303+00:00,9495374,SCIENTIFIC,[],7718791,0,Malvales,941,SOURCE,Pterospermum,3233957,Tracheophyta,7707728,Hort. Bengal. 50. 1814,SPECIES,Possible variant of Pterospermum lanceifolium Roxb. ex DC.,Pterospermum lanceifolium Roxb.,119202951,Pterospermum lanceifolium,gbif:7718791,DOUBTFUL,,
7421705,Ham.,,,Pterospermum semisagittatum,Magnoliopsida,220,0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Malvaceae,6685,Pterospermum,3233957,"[""ORTHOGRAPHIC_VARIANT""]",7421705,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:11.301+00:00,9495555,SCIENTIFIC,[],7421705,0,Malvales,941,SOURCE,Pterospermum,3233957,Tracheophyta,7707728,,SPECIES,Possible variant of Pterospermum semisagittatum Buch.-Ham. ex Roxb.,Pterospermum semisagittatum Ham.,161130788,Pterospermum semisagittatum,gbif:7421705,DOUBTFUL,,Lòng mang lá lệch
8186593,Gagnep.,,,Pterospermum truncatolobatum,Magnoliopsida,220,f382f0ce-323a-4091-bb9f-add557f3a9a2,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Malvaceae,6685,Pterospermum,3233957,[],8186593,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:13:11.327+00:00,9495606,SCIENTIFIC,[],8186593,0,Malvales,941,SOURCE,Pterospermum,3233957,Tracheophyta,7707728,Notul. Syst. (Paris) 1: 84 (1909),SPECIES,,Pterospermum truncatolobatum Gagnep.,207285448,Pterospermum truncatolobatum,gbif:8186593,ACCEPTED,,Màng kiêng
3770405,(Nees) B.Hansen,Asystasia kunthiana Nees,3775033,Ptyssiglottis kunthiana,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Acanthaceae,2393,Ptyssiglottis,7263332,[],3770405,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:21.952+00:00,9519091,SCIENTIFIC,[],3770405,0,Lamiales,408,SOURCE,Ptyssiglottis,7263332,Tracheophyta,7707728,"Hansen, B. (1989). In: Nordic J. Bot. 9: 214.",SPECIES,,Ptyssiglottis kunthiana (Nees) B.Hansen,,Ptyssiglottis kunthiana,gbif:3770405,ACCEPTED,,Thuốc dấu kunth; Đa kim thông thường
2977697,Airy Shaw & Suvat.,,,Pueraria mirifica,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Pueraria,2977604,[],2977697,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:41.598+00:00,9535556,SCIENTIFIC,[],2977697,0,Fabales,1370,SOURCE,Pueraria,2977604,Tracheophyta,7707728,Kew Bull.7: 550 (1952),SPECIES,,Pueraria mirifica Airy Shaw & Suvat.,,Pueraria mirifica,gbif:2977697,ACCEPTED,,"Sâm tố nữ, Sâm tố nữ, Săn dây củ tròn, Kwao Krua Kwao, White Kwao Krua"
2977636,(Lour.) Merr.,Dolichos montanus Lour.,2977641,Pueraria montana,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Pueraria,2977604,[],2977636,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:41.619+00:00,9535567,SCIENTIFIC,[],2977636,11,Fabales,1370,SOURCE,Pueraria,2977604,Tracheophyta,7707728,"Trans. Amer. Philos. Soc., n.s., 24(2): 10, 210 (1935)",SPECIES,,Pueraria montana (Lour.) Merr.,,Pueraria montana,gbif:2977636,ACCEPTED,Kudzu,"Sắn dây rừng, Sắn dây dại"
10790577,(Benth.) A.N.Egan & B.Pan,Neustanthus peduncularis Benth.,2977613,Toxicopueraria peduncularis,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Toxicopueraria,9748244,[],10790577,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:21.103+00:00,36680642,SCIENTIFIC,[],10790577,0,Fabales,1370,SOURCE,Toxicopueraria,9748244,Tracheophyta,7707728,Phytotaxa218: 215 (2015),SPECIES,,Toxicopueraria peduncularis (Benth.) A.N.Egan & B.Pan,,Toxicopueraria peduncularis,gbif:10790577,ACCEPTED,,
2977687,(Roxb.) Benth.,Dolichos phaseoloides Roxb.,2977682,Neustanthus phaseoloides,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Neustanthus,2947396,[],2977687,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:06.388+00:00,7523344,SCIENTIFIC,[],2977687,3,Fabales,1370,SOURCE,Neustanthus,2947396,Tracheophyta,7707728,"F.A.W.Miquel, Pl. Jungh.: 235 (1852)",SPECIES,,Neustanthus phaseoloides (Roxb.) Benth.,,Neustanthus phaseoloides,gbif:2977687,ACCEPTED,"Tropical Kudzu, Kudzu, Wild Kudzu Vine, Puero",
5420901,L.,,,Punica granatum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lythraceae,6684,Punica,3188663,[],5420901,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:09.354+00:00,9544211,SCIENTIFIC,[],5420901,2,Myrtales,690,SOURCE,Punica,3188663,Tracheophyta,7707728,L. (1753). In: Sp. Pl. 472.,SPECIES,,Punica granatum L.,,Punica granatum,gbif:5420901,ACCEPTED,Pomegranate,"Lựu, An thạch lựu, Mác lìu (Tày)"
3076079,Wall.,,,Putranjiva roxburghii,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Putranjivaceae,8808,Putranjiva,8370802,[],3076079,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:14.936+00:00,9551685,SCIENTIFIC,[],3076079,0,Malpighiales,1414,SOURCE,Putranjiva,8370802,Tracheophyta,7707728,Tent. Fl. Napal.: 61 (1826),SPECIES,,Putranjiva roxburghii Wall.,,Putranjiva roxburghii,gbif:3076079,ACCEPTED,,Sang trắng
3830661,(Gagnep.) Forman,Pridania poilanei Gagnep.,3830960,Pycnarrhena poilanei,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Menispermaceae,2411,Pycnarrhena,7268777,[],3830661,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:50.874+00:00,9553733,SCIENTIFIC,[],3830661,0,Ranunculales,399,SOURCE,Pycnarrhena,7268777,Tracheophyta,7707728,Forman. (1971). In: Kew Bull. 26: 407.,SPECIES,,Pycnarrhena poilanei (Gagnep.) Forman,,Pycnarrhena poilanei,gbif:3830661,ACCEPTED,,Ngạnh cốt đằng
9227816,(Jacq.) Fr.,Boletus cinnabarinus Jacq.,7634133,Trametes cinnabarina,Agaricomycetes,186,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Polyporaceae,3286,Trametes,2519084,"[""ORIGINAL_NAME_DERIVED""]",9227816,Fungi,5,2023-08-22T23:20:59.545+00:00,2023-08-22T23:01:14.423+00:00,11359201,SCIENTIFIC,[],9227816,2,Polyporales,1145,SOURCE,Trametes,2519084,Basidiomycota,34,"(1849). Summa Veg. Scand., Sectio Post. (Stockholm): 323.",SPECIES,,Trametes cinnabarina (Jacq.) Fr.,194435164,Trametes cinnabarina,gbif:9227816,ACCEPTED,Northern Cinnabar Polypore,Nấm hồng cam
2984241,(Poir.) Schindl.,Hedysarum lutescens Poir.,2984245,Pycnospora lutescens,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Pycnospora,2984240,[],2984241,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:16.169+00:00,9556578,SCIENTIFIC,[],2984241,1,Fabales,1370,SOURCE,Pycnospora,2984240,Tracheophyta,7707728,J. Bot.64: 145 (1926),SPECIES,,Pycnospora lutescens (Poir.) Schindl.,,Pycnospora lutescens,gbif:2984241,ACCEPTED,,"Quần châu, Đậu nhiều hạt"
